Flow Index,Time [us],Sequence Id,Delay [us]
1,1.0905e+07,10,,3894.59
6,1.09078e+07,10,,,,,,,6682.45
2,1.09094e+07,10,,,8327.21
0,1.09114e+07,10,10250.9
4,1.0913e+07,10,,,,,11855.2
5,1.0915e+07,10,,,,,,13919
3,1.09841e+07,11,,,,1030.16
6,1.09857e+07,11,,,,,,,2634.13
1,1.0987e+07,11,,3998.47
0,1.09899e+07,11,6867.1
5,1.09916e+07,11,,,,,,8551.06
4,1.0995e+07,11,,,,,11973.9
2,1.09963e+07,11,,,13297.6
4,1.10672e+07,12,,,,,2241.18
1,1.10685e+07,12,,3564.42
2,1.10727e+07,12,,,7716.24
0,1.10754e+07,12,10483.7
3,1.10769e+07,12,,,,11967.9
6,1.10784e+07,12,,,,,,,13451.9
5,1.10801e+07,12,,,,,,15150.8
3,1.11479e+07,13,,,,1030.17
6,1.11495e+07,13,,,,,,,2574.12
4,1.1151e+07,13,,,,,4118.65
5,1.11538e+07,13,,,,,,6886.42
1,1.11567e+07,13,,9824.88
2,1.11583e+07,13,,,11448.4
0,1.11598e+07,13,12952.1
9,1.11862e+07,11,,,,,,,,,,203116
3,1.12298e+07,14,,,,1030.17
1,1.12315e+07,14,,2710.1
2,1.1233e+07,14,,,4153.67
6,1.12343e+07,14,,,,,,,5517.83
4,1.1236e+07,14,,,,,7162.36
0,1.12373e+07,14,8546.33
5,1.12418e+07,14,,,,,,13018.2
9,1.12626e+07,13,,,,,,,,,,115683
6,1.13147e+07,15,,,,,,,4005.24
1,1.13189e+07,15,,8226.77
0,1.13204e+07,15,9670.58
4,1.13217e+07,15,,,,,11014.8
5,1.13231e+07,15,,,,,,12338.6
3,1.13249e+07,15,,,,14217.9
2,1.13269e+07,15,,,16178.6
4,1.13958e+07,16,,,,,3203.75
6,1.13973e+07,16,,,,,,,4667.89
1,1.13988e+07,16,,6152.23
5,1.14016e+07,16,,,,,,8960.92
2,1.14044e+07,16,,,11789
3,1.14076e+07,16,,,,14916.4
0,1.14089e+07,16,16281.1
10,1.14116e+07,4,,,,,,,,,,,1.00205e+06
10,1.14132e+07,5,,,,,,,,,,,921650
10,1.14149e+07,6,,,,,,,,,,,841434
11,1.14344e+07,0,,,,,,,,,,,,1.35251e+06
11,1.14362e+07,1,,,,,,,,,,,,1.27232e+06
11,1.14399e+07,2,,,,,,,,,,,,1.19416e+06
3,1.14756e+07,17,,,,1030.17
6,1.1477e+07,17,,,,,,,2434.11
4,1.14785e+07,17,,,,,3938.63
10,1.14803e+07,17,,,,,,,,,,,5699.32
0,1.14852e+07,17,10621
7,1.14867e+07,0,,,,,,,,1.40475e+06
2,1.14891e+07,17,,,14568.7
5,1.15093e+07,17,,,,,,34779.5
1,1.15109e+07,17,,36303.5
7,1.15136e+07,1,,,,,,,,1.3498e+06
7,1.15194e+07,2,,,,,,,,1.27362e+06
7,1.15307e+07,17,,,,,,,,56101.9
9,1.15416e+07,17,,,,,,,,,,67080.4
11,1.15497e+07,17,,,,,,,,,,,,75091.3
10,1.15605e+07,18,,,,,,,,,,,4009.24
2,1.15618e+07,18,,,5353.61
1,1.1566e+07,18,,9501.1
0,1.15673e+07,18,10844.9
5,1.15702e+07,18,,,,,,13671.8
6,1.15716e+07,18,,,,,,,15116
4,1.15744e+07,18,,,,,17963.5
3,1.15772e+07,18,,,,20670.7
7,1.15791e+07,18,,,,,,,,22655.3
11,1.15837e+07,18,,,,,,,,,,,,27243
3,1.16409e+07,19,,,,2530.18
4,1.16409e+07,19,,,,,2530.54
1,1.16439e+07,19,,5529.56
10,1.16453e+07,19,,,,,,,,,,,6893.61
6,1.16467e+07,19,,,,,,,8337.81
7,1.16483e+07,19,,,,,,,,9892.58
2,1.16512e+07,19,,,12779.5
5,1.16531e+07,19,,,,,,14743.8
0,1.16582e+07,19,19775.3
11,1.16608e+07,19,,,,,,,,,,,,22443.4
6,1.17244e+07,20,,,,,,,4125.2
3,1.17273e+07,20,,,,6991.92
0,1.17289e+07,20,8587.4
4,1.17303e+07,20,,,,,9971.62
7,1.17316e+07,20,,,,,,,,11295.3
2,1.17329e+07,20,,,12619.2
10,1.17343e+07,20,,,,,,,,,,,14003.4
1,1.17389e+07,20,,18605.6
5,1.1741e+07,20,,,,,,20649.6
11,1.17458e+07,20,,,,,,,,,,,,25492.2
3,1.18033e+07,21,,,,1030.18
10,1.18048e+07,21,,,,,,,,,,,2530.36
6,1.18064e+07,21,,,,,,,4114.57
5,1.18077e+07,21,,,,,,5479.42
0,1.18091e+07,21,6884.01
4,1.18106e+07,21,,,,,8388.22
2,1.1812e+07,21,,,9771.82
1,1.18133e+07,21,,11095.4
7,1.18163e+07,21,,,,,,,,14023.9
11,1.18178e+07,21,,,,,,,,,,,,15568.1
9,1.18215e+07,20,,,,,,,,,,101153
1,1.18867e+07,22,,2530.1
10,1.18882e+07,22,,,,,,,,,,,4034.15
2,1.18897e+07,22,,,5538.49
6,1.18911e+07,22,,,,,,,6962.58
0,1.18926e+07,22,8407.33
7,1.1894e+07,22,,,,,,,,9790.86
3,1.18953e+07,22,,,,11174.5
4,1.18969e+07,22,,,,,12778.7
5,1.18983e+07,22,,,,,,14182.5
9,1.19047e+07,22,,,,,,,,,,20588.8
11,1.19062e+07,22,,,,,,,,,,,,22033.1
4,1.19687e+07,23,,,,,2570.53
10,1.19701e+07,23,,,,,,,,,,,3974.35
1,1.19715e+07,23,,5418.34
7,1.19729e+07,23,,,,,,,,6781.98
3,1.19742e+07,23,,,,8145.64
6,1.19786e+07,23,,,,,,,12508.1
2,1.19817e+07,23,,,15629.8
5,1.19831e+07,23,,,,,,16974
9,1.19867e+07,23,,,,,,,,,,20577.1
11,1.19881e+07,23,,,,,,,,,,,,21981.4
0,1.19903e+07,23,24239.8
0,1.20521e+07,24,4065.61
3,1.20534e+07,24,,,,5449.79
4,1.20548e+07,24,,,,,6813.97
6,1.20562e+07,24,,,,,,,8158.17
5,1.20578e+07,24,,,,,,9837
2,1.20592e+07,24,,,11181.3
7,1.20619e+07,24,,,,,,,,13948.5
10,1.20634e+07,24,,,,,,,,,,,15372.1
1,1.20649e+07,24,,16876.1
11,1.20703e+07,24,,,,,,,,,,,,22264.1
9,1.20778e+07,24,,,,,,,,,,29839.1
3,1.21324e+07,25,,,,2470.18
5,1.21339e+07,25,,,,,,3974.81
7,1.21353e+07,25,,,,,,,,5379.16
0,1.21366e+07,25,6703.38
6,1.2138e+07,25,,,,,,,8067.71
2,1.21438e+07,25,,,13928.4
10,1.21453e+07,25,,,,,,,,,,,15372.6
1,1.21467e+07,25,,16796.6
4,1.21482e+07,25,,,,,18280.9
11,1.21512e+07,25,,,,,,,,,,,,21289
3,1.22129e+07,26,,,,1030.18
0,1.22172e+07,26,5331.97
2,1.22188e+07,26,,,6975.48
4,1.22217e+07,26,,,,,9854.21
6,1.22231e+07,26,,,,,,,11298.4
5,1.2226e+07,26,,,,,,14117.3
10,1.22287e+07,26,,,,,,,,,,,16846.1
1,1.223e+07,26,,18170.1
11,1.22333e+07,26,,,,,,,,,,,,21474.7
7,1.22369e+07,26,,,,,,,,25014
9,1.22416e+07,26,,,,,,,,,,29778.4
10,1.22964e+07,27,,,,,,,,,,,2650.37
7,1.22978e+07,27,,,,,,,,4054.7
3,1.22995e+07,27,,,,5718.35
1,1.23008e+07,27,,7062.52
6,1.23036e+07,27,,,,,,,9850.2
0,1.2305e+07,27,11194.9
5,1.23063e+07,27,,,,,,12578.8
9,1.23078e+07,27,,,,,,,,,,14043
2,1.23091e+07,27,,,15387
4,1.23106e+07,27,,,,,16811.5
11,1.23166e+07,27,,,,,,,,,,,,22855.1
1,1.2381e+07,28,,5361.8
0,1.23849e+07,28,9200.85
7,1.23913e+07,28,,,,,,,,15645.5
3,1.23928e+07,28,,,,17089.1
2,1.23928e+07,28,,,17089.4
10,1.23951e+07,28,,,,,,,,,,,19464.5
4,1.23978e+07,28,,,,,22117.9
6,1.24016e+07,28,,,,,,,25920.5
11,1.24086e+07,28,,,,,,,,,,,,32962.5
5,1.24308e+07,28,,,,,,55079.2
6,1.24589e+07,29,,,,,,,1284.16
3,1.24603e+07,29,,,,2707.87
1,1.24618e+07,29,,4152.04
4,1.24637e+07,29,,,,,6115.97
10,1.24669e+07,29,,,,,,,,,,,9300.9
0,1.24709e+07,29,13291.6
5,1.24775e+07,29,,,,,,19902.5
7,1.24789e+07,29,,,,,,,,21286.8
2,1.24864e+07,29,,,28786.1
11,1.24878e+07,29,,,,,,,,,,,,30230.5
9,1.25045e+07,28,,,,,,,,,,128854
9,1.25168e+07,29,,,,,,,,,,59238.9
4,1.25421e+07,30,,,,,2530.53
1,1.25434e+07,30,,3873.78
11,1.25464e+07,30,,,,,,,,,,,,6901.77
0,1.25478e+07,30,8266.18
3,1.25495e+07,30,,,,10004.3
6,1.25509e+07,30,,,,,,,11368.5
9,1.25524e+07,30,,,,,,,,,,12892.6
2,1.25539e+07,30,,,14396.7
10,1.25554e+07,30,,,,,,,,,,,15840.9
5,1.25582e+07,30,,,,,,18708.5
7,1.25599e+07,30,,,,,,,,20392.8
1,1.26225e+07,31,,1030.1
3,1.26268e+07,31,,,,5329.01
2,1.26282e+07,31,,,6793.47
7,1.26296e+07,31,,,,,,,,8117.44
4,1.26309e+07,31,,,,,9441.26
9,1.26322e+07,31,,,,,,,,,,10765.9
10,1.26336e+07,31,,,,,,,,,,,12110.2
5,1.2635e+07,31,,,,,,13534.8
11,1.26365e+07,31,,,,,,,,,,,,15039
6,1.26379e+07,31,,,,,,,16503.5
0,1.26395e+07,31,18088.2
3,1.2706e+07,32,,,,2590.19
4,1.27073e+07,32,,,,,3914.37
2,1.27087e+07,32,,,5317.9
7,1.27102e+07,32,,,,,,,,6881.87
0,1.27116e+07,32,8246.05
6,1.2716e+07,32,,,,,,,12657.1
10,1.27188e+07,32,,,,,,,,,,,15404.4
1,1.27216e+07,32,,18191.4
5,1.27447e+07,32,,,,,,41385.8
11,1.27465e+07,32,,,,,,,,,,,,43130
9,1.27678e+07,32,,,,,,,,,,64440.2
10,1.27892e+07,33,,,,,,,,,,,3914.72
2,1.27907e+07,33,,,5378.98
11,1.2792e+07,33,,,,,,,,,,,,6703.37
3,1.27947e+07,33,,,,9410.25
9,1.2796e+07,33,,,,,,,,,,10734.1
1,1.27976e+07,33,,12337.9
0,1.2799e+07,33,13721.6
7,1.28004e+07,33,,,,,,,,15145.1
6,1.28019e+07,33,,,,,,,16629.2
4,1.28047e+07,33,,,,,19388.9
5,1.28074e+07,33,,,,,,22155.9
1,1.28697e+07,34,,2530.1
11,1.28753e+07,34,,,,,,,,,,,,8104.61
7,1.28766e+07,34,,,,,,,,9448.58
9,1.28781e+07,34,,,,,,,,,,10932.9
0,1.28796e+07,34,12376.8
6,1.2884e+07,34,,,,,,,16779.1
3,1.28858e+07,34,,,,18582.8
10,1.2888e+07,34,,,,,,,,,,,20806.9
2,1.28894e+07,34,,,22191.1
5,1.2891e+07,34,,,,,,23815.4
4,1.28924e+07,34,,,,,25159.3
3,1.29531e+07,35,,,,3985.36
6,1.29545e+07,35,,,,,,,5409.49
1,1.29577e+07,35,,8607.9
0,1.29591e+07,35,9931.65
10,1.29619e+07,35,,,,,,,,,,,12778.6
4,1.29634e+07,35,,,,,14242.4
7,1.29648e+07,35,,,,,,,,15706
5,1.29691e+07,35,,,,,,19958.2
11,1.29719e+07,35,,,,,,,,,,,,22762.4
2,1.29758e+07,35,,,26630.3
9,1.29949e+07,35,,,,,,,,,,45755.5
3,1.30336e+07,36,,,,2590.2
4,1.30351e+07,36,,,,,4074.37
2,1.30364e+07,36,,,5397.88
7,1.30393e+07,36,,,,,,,,8245.08
0,1.30408e+07,36,9769.25
6,1.30438e+07,36,,,,,,,12716.9
9,1.30452e+07,36,,,,,,,,,,14141
10,1.30466e+07,36,,,,,,,,,,,15565.2
1,1.30494e+07,36,,18352.2
5,1.30507e+07,36,,,,,,19676.2
11,1.30571e+07,36,,,,,,,,,,,,26087.9
1,1.3114e+07,37,,1030.1
0,1.31154e+07,37,2470.45
7,1.31168e+07,37,,,,,,,,3873.93
10,1.31182e+07,37,,,,,,,,,,,5197.59
6,1.31195e+07,37,,,,,,,6561.84
9,1.31209e+07,37,,,,,,,,,,7925.95
2,1.31236e+07,37,,,10633.2
4,1.31264e+07,37,,,,,13421.2
11,1.31293e+07,37,,,,,,,,,,,,16308.9
3,1.31308e+07,37,,,,17832.8
5,1.31327e+07,37,,,,,,19711.6
1,1.31975e+07,38,,2570.1
7,1.32002e+07,38,,,,,,,,5358.43
5,1.3203e+07,38,,,,,,8105.63
11,1.32043e+07,38,,,,,,,,,,,,9429.81
3,1.32057e+07,38,,,,10813.7
9,1.32073e+07,38,,,,,,,,,,12377.6
4,1.32086e+07,38,,,,,13722
6,1.32099e+07,38,,,,,,,15066.2
10,1.32113e+07,38,,,,,,,,,,,16410.6
2,1.32127e+07,38,,,17854.8
0,1.32141e+07,38,19218.5
1,1.32778e+07,39,,1030.1
6,1.32808e+07,39,,,,,,,3974.27
9,1.32824e+07,39,,,,,,,,,,5578.37
0,1.32838e+07,39,7022.25
2,1.32855e+07,39,,,8665.76
3,1.32868e+07,39,,,,9989.92
4,1.32883e+07,39,,,,,11474.1
10,1.32911e+07,39,,,,,,,,,,,14342.3
5,1.32938e+07,39,,,,,,16989.9
7,1.32951e+07,39,,,,,,,,18314.1
11,1.32965e+07,39,,,,,,,,,,,,19698.2
1,1.33598e+07,40,,1030.1
10,1.33613e+07,40,,,,,,,,,,,2530.38
4,1.33626e+07,40,,,,,3854.22
2,1.33649e+07,40,,,6215.1
7,1.33664e+07,40,,,,,,,,7679.02
6,1.33677e+07,40,,,,,,,9023.08
0,1.33691e+07,40,10387.8
3,1.33723e+07,40,,,,13571.9
5,1.33743e+07,40,,,,,,15556.9
9,1.33762e+07,40,,,,,,,,,,17489.6
11,1.33791e+07,40,,,,,,,,,,,,20417.5
1,1.34417e+07,41,,1030.1
2,1.34432e+07,41,,,2510.42
6,1.34448e+07,41,,,,,,,4154.47
3,1.34463e+07,41,,,,5618.19
9,1.34478e+07,41,,,,,,,,,,7182.06
5,1.34494e+07,41,,,,,,8746.3
7,1.34509e+07,41,,,,,,,,10230.5
0,1.34522e+07,41,11574.7
4,1.34535e+07,41,,,,,12898.8
10,1.34549e+07,41,,,,,,,,,,,14262.6
11,1.34581e+07,41,,,,,,,,,,,,17425.2
1,1.35236e+07,42,,1030.1
4,1.35252e+07,42,,,,,2630.52
2,1.35265e+07,42,,,3954
10,1.35279e+07,42,,,,,,,,,,,5378.2
3,1.35294e+07,42,,,,6821.55
9,1.35307e+07,42,,,,,,,,,,8185.41
7,1.35334e+07,42,,,,,,,,10832.8
6,1.35349e+07,42,,,,,,,12336.8
0,1.35367e+07,42,14121.6
5,1.3538e+07,42,,,,,,15485.4
11,1.3547e+07,42,,,,,,,,,,,,24402.1
1,1.36055e+07,43,,1030.1
5,1.3607e+07,43,,,,,,2470.63
10,1.36085e+07,43,,,,,,,,,,,3974.47
6,1.36098e+07,43,,,,,,,5358.73
3,1.36127e+07,43,,,,8246.33
11,1.3617e+07,43,,,,,,,,,,,,12494.9
0,1.36184e+07,43,13879.3
7,1.36201e+07,43,,,,,,,,15622.8
2,1.36215e+07,43,,,17006.6
4,1.36228e+07,43,,,,,18330.9
9,1.36271e+07,43,,,,,,,,,,22610.3
1,1.36874e+07,44,,1030.1
10,1.3689e+07,44,,,,,,,,,,,2570.39
0,1.36903e+07,44,3934.9
3,1.36917e+07,44,,,,5279.01
4,1.36931e+07,44,,,,,6743.17
6,1.36975e+07,44,,,,,,,11064.9
5,1.36991e+07,44,,,,,,12689.6
9,1.37004e+07,44,,,,,,,,,,14033.6
2,1.37018e+07,44,,,15377.6
7,1.37056e+07,44,,,,,,,,19184.8
11,1.3711e+07,44,,,,,,,,,,,,24553
7,1.3771e+07,45,,,,,,,,2710.42
0,1.37724e+07,45,4034.55
1,1.37737e+07,45,,5417.81
6,1.37737e+07,45,,,,,,,5418.93
5,1.37751e+07,45,,,,,,6783.59
4,1.37764e+07,45,,,,,8107.5
2,1.37806e+07,45,,,12278.9
10,1.37819e+07,45,,,,,,,,,,,13603.1
3,1.37832e+07,45,,,,14926.4
11,1.37849e+07,45,,,,,,,,,,,,16530.6
9,1.37864e+07,45,,,,,,,,,,18115.2
1,1.38513e+07,46,,1030.1
4,1.38529e+07,46,,,,,2610.52
3,1.38542e+07,46,,,,3974.52
5,1.38557e+07,46,,,,,,5478.95
6,1.38571e+07,46,,,,,,,6883.14
9,1.38589e+07,46,,,,,,,,,,8667.22
2,1.38602e+07,46,,,9991.18
7,1.38617e+07,46,,,,,,,,11475.1
10,1.38631e+07,46,,,,,,,,,,,12898.8
0,1.38649e+07,46,14617.3
11,1.39048e+07,46,,,,,,,,,,,,54583.9
1,1.39332e+07,47,,1030.1
4,1.39348e+07,47,,,,,2610.52
3,1.39362e+07,47,,,,4074.52
7,1.39392e+07,47,,,,,,,,7003.43
2,1.39419e+07,47,,,9771.03
6,1.39433e+07,47,,,,,,,11095.1
0,1.39447e+07,47,12499.8
10,1.39461e+07,47,,,,,,,,,,,13983.7
9,1.39475e+07,47,,,,,,,,,,15307.8
11,1.39488e+07,47,,,,,,,,,,,,16672.1
5,1.39503e+07,47,,,,,,18156.1
1,1.40151e+07,48,,1030.1
10,1.40166e+07,48,,,,,,,,,,,2510.39
7,1.40181e+07,48,,,,,,,,4034.55
5,1.40195e+07,48,,,,,,5398.42
4,1.40221e+07,48,,,,,8045.79
3,1.40235e+07,48,,,,9389.8
6,1.40251e+07,48,,,,,,,11034
0,1.40281e+07,48,13971.6
2,1.40314e+07,48,,,17315.1
11,1.40377e+07,48,,,,,,,,,,,,23592.9
9,1.40435e+07,48,,,,,,,,,,29412.8
1,1.4097e+07,49,,1030.11
10,1.40986e+07,49,,,,,,,,,,,2550.39
5,1.41001e+07,49,,,,,,4074.59
4,1.41015e+07,49,,,,,5538.49
3,1.41029e+07,49,,,,6862.5
6,1.41043e+07,49,,,,,,,8326.67
9,1.41058e+07,49,,,,,,,,,,9810.75
0,1.41073e+07,49,11334.6
7,1.41087e+07,49,,,,,,,,12658.1
2,1.41101e+07,49,,,14101.9
11,1.41182e+07,49,,,,,,,,,,,,22222.4
1,1.4179e+07,50,,1030.11
7,1.41804e+07,50,,,,,,,,2490.41
5,1.41818e+07,50,,,,,,3854.26
3,1.41834e+07,50,,,,5457.56
10,1.41847e+07,50,,,,,,,,,,,6801.67
6,1.41864e+07,50,,,,,,,8525.95
2,1.4188e+07,50,,,10050.5
9,1.41893e+07,50,,,,,,,,,,11375.1
4,1.41907e+07,50,,,,,12779.4
0,1.41952e+07,50,17230.9
11,1.41984e+07,50,,,,,,,,,,,,20475.5
1,1.42609e+07,51,,1030.11
7,1.42624e+07,51,,,,,,,,2510.4
6,1.42637e+07,51,,,,,,,3894.48
10,1.42668e+07,51,,,,,,,,,,,6953.99
5,1.42683e+07,51,,,,,,8438.16
2,1.42698e+07,51,,,9922.3
0,1.42711e+07,51,11246
3,1.42727e+07,51,,,,12870.1
9,1.42742e+07,51,,,,,,,,,,14393.9
11,1.42773e+07,51,,,,,,,,,,,,17441.7
4,1.42794e+07,51,,,,,19585.4
1,1.43428e+07,52,,1030.11
4,1.43444e+07,52,,,,,2630.51
10,1.43473e+07,52,,,,,,,,,,,5578.7
9,1.43487e+07,52,,,,,,,,,,6962.77
11,1.43515e+07,52,,,,,,,,,,,,9690.79
6,1.43528e+07,52,,,,,,,11055.3
0,1.43543e+07,52,12500
3,1.43556e+07,52,,,,13844.1
7,1.4357e+07,52,,,,,,,,15268.5
5,1.43584e+07,52,,,,,,16612.3
2,1.43598e+07,52,,,18076.4
1,1.44247e+07,53,,1030.11
2,1.44262e+07,53,,,2510.39
5,1.44276e+07,53,,,,,,3874.44
9,1.44291e+07,53,,,,,,,,,,5398.41
7,1.44346e+07,53,,,,,,,,10964
6,1.44419e+07,53,,,,,,,18209.2
11,1.44493e+07,53,,,,,,,,,,,,25643.8
4,1.44532e+07,53,,,,,29499.7
0,1.44561e+07,53,32426.5
10,1.44581e+07,53,,,,,,,,,,,34441.3
3,1.44648e+07,53,,,,41071.4
1,1.45066e+07,54,,1030.12
6,1.45081e+07,54,,,,,,,2490.63
9,1.45095e+07,54,,,,,,,,,,3894.69
2,1.45122e+07,54,,,6622.71
4,1.45135e+07,54,,,,,7947
3,1.45149e+07,54,,,,9311
0,1.45315e+07,54,25900.3
11,1.4544e+07,54,,,,,,,,,,,,38411.4
5,1.45581e+07,54,,,,,,52511.3
10,1.45597e+07,54,,,,,,,,,,,54095.1
1,1.45886e+07,55,,1030.12
5,1.45901e+07,55,,,,,,2590.57
3,1.45915e+07,55,,,,3973.88
6,1.45928e+07,55,,,,,,,5318.08
4,1.45942e+07,55,,,,,6702.51
0,1.45956e+07,55,8046.31
9,1.4597e+07,55,,,,,,,,,,9490.96
10,1.45984e+07,55,,,,,,,,,,,10895.2
2,1.46002e+07,55,,,12679.3
7,1.46015e+07,55,,,,,,,,14023.2
11,1.46075e+07,55,,,,,,,,,,,,19937.6
1,1.46735e+07,56,,4094.58
11,1.46749e+07,56,,,,,,,,,,,,5459.22
7,1.46763e+07,56,,,,,,,,6843.07
0,1.46777e+07,56,8247.16
2,1.46804e+07,56,,,10994.6
6,1.46818e+07,56,,,,,,,12318.6
4,1.46832e+07,56,,,,,13743
3,1.46848e+07,56,,,,15327
5,1.46861e+07,56,,,,,,16651.4
10,1.46875e+07,56,,,,,,,,,,,18095.2
9,1.46889e+07,56,,,,,,,,,,19499.3
1,1.47541e+07,57,,2690.12
2,1.47554e+07,57,,,4053.77
5,1.47571e+07,57,,,,,,5777.8
4,1.47586e+07,57,,,,,7221.7
10,1.47599e+07,57,,,,,,,,,,,8565.62
6,1.47614e+07,57,,,,,,,10029.9
0,1.47658e+07,57,14424.8
3,1.47676e+07,57,,,,16268.8
7,1.4769e+07,57,,,,,,,,17653.1
9,1.47705e+07,57,,,,,,,,,,19157.3
11,1.47778e+07,57,,,,,,,,,,,,26448.3
4,1.48374e+07,58,,,,,4110.51
1,1.48389e+07,58,,5593.79
3,1.48403e+07,58,,,,7038.07
2,1.48416e+07,58,,,8362.33
7,1.48443e+07,58,,,,,,,,11050.3
11,1.48457e+07,58,,,,,,,,,,,,12434.4
0,1.48471e+07,58,13818.7
5,1.48497e+07,58,,,,,,16466.4
9,1.48512e+07,58,,,,,,,,,,17890.4
6,1.48525e+07,58,,,,,,,19254.3
10,1.48544e+07,58,,,,,,,,,,,21072.7
7,1.49066e+07,54,,,,,,,,401030
9,1.49177e+07,59,,,,,,,,,,2510.73
3,1.49193e+07,59,,,,4114.81
7,1.4921e+07,59,,,,,,,,5799.08
5,1.49224e+07,59,,,,,,7202.88
4,1.49238e+07,59,,,,,8646.78
2,1.49252e+07,59,,,10010.2
1,1.49279e+07,59,,12717.9
6,1.49293e+07,59,,,,,,,14082.4
0,1.49321e+07,59,16910.2
10,1.49372e+07,59,,,,,,,,,,,22004.2
11,1.4939e+07,59,,,,,,,,,,,,23808.4
4,1.49997e+07,60,,,,,2530.51
0,1.5001e+07,60,3914.29
1,1.50024e+07,60,,5277.62
2,1.50037e+07,60,,,6601.27
3,1.50051e+07,60,,,,8025.36
9,1.50065e+07,60,,,,,,,,,,9409.16
6,1.50108e+07,60,,,,,,,13681.3
11,1.50121e+07,60,,,,,,,,,,,,15025.5
5,1.50135e+07,60,,,,,,16369.5
7,1.5015e+07,60,,,,,,,,17873.5
10,1.50163e+07,60,,,,,,,,,,,19197.3
1,1.50831e+07,61,,4053.45
9,1.50872e+07,61,,,,,,,,,,8175.74
10,1.50887e+07,61,,,,,,,,,,,9640.01
11,1.50914e+07,61,,,,,,,,,,,,12408.4
3,1.50928e+07,61,,,,13792.3
0,1.50942e+07,61,15176.8
4,1.50958e+07,61,,,,,16720.8
5,1.50971e+07,61,,,,,,18044.5
6,1.50986e+07,61,,,,,,,19568.7
2,1.51008e+07,61,,,21793.2
7,1.51043e+07,61,,,,,,,,25240.4
4,1.51635e+07,62,,,,,2550.51
10,1.5165e+07,62,,,,,,,,,,,3994.44
3,1.51664e+07,62,,,,5477.78
2,1.51678e+07,62,,,6822.01
1,1.51705e+07,62,,9549.75
7,1.51732e+07,62,,,,,,,,12257
6,1.51747e+07,62,,,,,,,13701.1
9,1.51775e+07,62,,,,,,,,,,16528.5
0,1.51788e+07,62,17872.4
11,1.51802e+07,62,,,,,,,,,,,,19256.8
5,1.51816e+07,62,,,,,,20600.8
10,1.52454e+07,63,,,,,,,,,,,2550.42
4,1.52468e+07,63,,,,,3894.25
7,1.52483e+07,63,,,,,,,,5397.77
3,1.52496e+07,63,,,,6721.43
1,1.52541e+07,63,,11204
